Time	TH	ErrTH	H	Prob[Metastasis--Apoptosis--CellCycleArrest]	ErrProb[Metastasis--Apoptosis--CellCycleArrest]	Prob[Migration--Invasion--EMT--Apoptosis--CellCycleArrest]	ErrProb[Migration--Invasion--EMT--Apoptosis--CellCycleArrest]	Prob[Metastasis--EMT--Apoptosis--CellCycleArrest]	ErrProb[Metastasis--EMT--Apoptosis--CellCycleArrest]	Prob[Metastasis--CellCycleArrest]	ErrProb[Metastasis--CellCycleArrest]	Prob[Migration--Metastasis--Invasion--EMT--Apoptosis]	ErrProb[Migration--Metastasis--Invasion--EMT--Apoptosis]	Prob[Migration--Invasion--CellCycleArrest]	ErrProb[Migration--Invasion--CellCycleArrest]	Prob[Migration]	ErrProb[Migration]	Prob[Migration--Invasion--EMT]	ErrProb[Migration--Invasion--EMT]	Prob[Metastasis--Invasion--CellCycleArrest]	ErrProb[Metastasis--Invasion--CellCycleArrest]	Prob[Migration--Metastasis--Invasion--EMT]	ErrProb[Migration--Metastasis--Invasion--EMT]	Prob[Migration--Metastasis--CellCycleArrest]	ErrProb[Migration--Metastasis--CellCycleArrest]	Prob[CellCycleArrest]	ErrProb[CellCycleArrest]	Prob[Metastasis--Invasion--EMT--Apoptosis]	ErrProb[Metastasis--Invasion--EMT--Apoptosis]	Prob[Metastasis]	ErrProb[Metastasis]	Prob[<nil>]	ErrProb[<nil>]	Prob[Migration--Metastasis--EMT--CellCycleArrest]	ErrProb[Migration--Metastasis--EMT--CellCycleArrest]	Prob[Migration--EMT]	ErrProb[Migration--EMT]	Prob[Invasion--Apoptosis--CellCycleArrest]	ErrProb[Invasion--Apoptosis--CellCycleArrest]	Prob[Metastasis--EMT]	ErrProb[Metastasis--EMT]	Prob[Apoptosis--CellCycleArrest]	ErrProb[Apoptosis--CellCycleArrest]	Prob[Metastasis--Invasion]	ErrProb[Metastasis--Invasion]	Prob[Invasion--EMT--Apoptosis--CellCycleArrest]	ErrProb[Invasion--EMT--Apoptosis--CellCycleArrest]	Prob[Migration--CellCycleArrest]	ErrProb[Migration--CellCycleArrest]	Prob[EMT--Apoptosis--CellCycleArrest]	ErrProb[EMT--Apoptosis--CellCycleArrest]	Prob[Invasion--EMT--Apoptosis]	ErrProb[Invasion--EMT--Apoptosis]	Prob[Migration--Metastasis--Invasion--EMT--CellCycleArrest]	ErrProb[Migration--Metastasis--Invasion--EMT--CellCycleArrest]	Prob[EMT--CellCycleArrest]	ErrProb[EMT--CellCycleArrest]	Prob[Migration--Metastasis--Invasion--CellCycleArrest]	ErrProb[Migration--Metastasis--Invasion--CellCycleArrest]	Prob[Migration--Invasion--EMT--Apoptosis]	ErrProb[Migration--Invasion--EMT--Apoptosis]	Prob[Invasion--EMT]	ErrProb[Invasion--EMT]	Prob[Invasion--Apoptosis]	ErrProb[Invasion--Apoptosis]	Prob[Metastasis--EMT--CellCycleArrest]	ErrProb[Metastasis--EMT--CellCycleArrest]	Prob[Migration--Metastasis--EMT]	ErrProb[Migration--Metastasis--EMT]	Prob[Metastasis--Invasion--EMT]	ErrProb[Metastasis--Invasion--EMT]	Prob[EMT]	ErrProb[EMT]	Prob[Invasion]	ErrProb[Invasion]	Prob[Invasion--CellCycleArrest]	ErrProb[Invasion--CellCycleArrest]	Prob[Migration--Metastasis--EMT--Apoptosis]	ErrProb[Migration--Metastasis--EMT--Apoptosis]	Prob[Migration--Metastasis--Invasion--EMT--Apoptosis--CellCycleArrest]	ErrProb[Migration--Metastasis--Invasion--EMT--Apoptosis--CellCycleArrest]	Prob[Migration--EMT--Apoptosis--CellCycleArrest]	ErrProb[Migration--EMT--Apoptosis--CellCycleArrest]	Prob[EMT--Apoptosis]	ErrProb[EMT--Apoptosis]	Prob[Migration--EMT--Apoptosis]	ErrProb[Migration--EMT--Apoptosis]	Prob[Migration--Metastasis--Apoptosis--CellCycleArrest]	ErrProb[Migration--Metastasis--Apoptosis--CellCycleArrest]	Prob[Migration--Invasion--EMT--CellCycleArrest]	ErrProb[Migration--Invasion--EMT--CellCycleArrest]	Prob[Invasion--EMT--CellCycleArrest]	ErrProb[Invasion--EMT--CellCycleArrest]	Prob[Migration--Invasion]	ErrProb[Migration--Invasion]	Prob[Metastasis--Invasion--EMT--CellCycleArrest]	ErrProb[Metastasis--Invasion--EMT--CellCycleArrest]	Prob[Migration--EMT--CellCycleArrest]	ErrProb[Migration--EMT--CellCycleArrest]	Prob[Migration--Metastasis--Invasion]	ErrProb[Migration--Metastasis--Invasion]	Prob[Migration--Metastasis--EMT--Apoptosis--CellCycleArrest]	ErrProb[Migration--Metastasis--EMT--Apoptosis--CellCycleArrest]	Prob[Migration--Metastasis]	ErrProb[Migration--Metastasis]	Prob[Apoptosis]	ErrProb[Apoptosis]	
15.4000	0.0034	0.0003	1.9536	0	0	0	0	0	0	0.000016	0.000016	0	0	0	0	0	0	0.000205	0.000063	0	0	0.000240	0.000068	0.000004	0.000004	0.005411	0.000326	0	0	0	0	0.204309	0.001803	0.000120	0.000049	0	0	0.000055	0.000032	0.000020	0.000020	0.429749	0.002214	0	0	0.000021	0.000020	0	0	0.000034	0.000024	0.000021	0.000020	0.279450	0.002006	0.062332	0.001080	0	0	0	0	0.001964	0.000197	0.000005	0.000005	0.000100	0.000045	0	0	0.000020	0.000020	0.001668	0.000180	0.001054	0.000143	0.001685	0.000181	0	0	0	0	0	0	0	0	0	0	0	0	0.005481	0.000326	0.005785	0.000336	0	0	0	0	0	0	0	0	0	0	0.000020	0.000020	0.000229	0.000067	
15.5000	0.0033	0.0003	1.9488	0	0	0	0	0	0	0.000020	0.000020	0	0	0	0	0	0	0.000179	0.000058	0	0	0.000268	0.000073	0	0	0.005259	0.000321	0	0	0	0	0.204343	0.001803	0.000096	0.000041	0	0	0.000060	0.000035	0.000020	0.000020	0.429787	0.002214	0	0	0.000026	0.000021	0	0	0.000020	0.000020	0.000020	0.000020	0.280023	0.002008	0.062433	0.001081	0	0	0	0	0.001939	0.000194	0	0	0.000105	0.000043	0	0	0.000020	0.000020	0.001503	0.000171	0.001006	0.000139	0.001607	0.000177	0	0	0	0	0	0	0.000010	0.000010	0	0	0	0	0.005296	0.000320	0.005725	0.000333	0	0	0	0	0	0	0	0	0	0	0.000020	0.000020	0.000216	0.000064	
15.6000	0.0033	0.0003	1.9444	0	0	0	0	0	0	0.000020	0.000020	0	0	0	0	0	0	0.000158	0.000055	0	0	0.000265	0.000070	0	0	0.004964	0.000311	0	0	0.000013	0.000013	0.204391	0.001803	0.000071	0.000036	0	0	0.000060	0.000035	0.000020	0.000020	0.429880	0.002214	0	0	0.000020	0.000020	0	0	0.000025	0.000021	0.000020	0.000020	0.280562	0.002009	0.062401	0.001081	0	0	0	0	0.001902	0.000192	0	0	0.000109	0.000046	0	0	0.000020	0.000020	0.001492	0.000170	0.000916	0.000134	0.001609	0.000177	0	0	0	0	0	0	0.000020	0.000020	0	0	0	0	0.005170	0.000316	0.005706	0.000333	0	0	0	0	0	0	0	0	0	0	0.000007	0.000007	0.000180	0.000060	
15.7000	0.0032	0.0003	1.9407	0	0	0	0	0	0	0.000020	0.000020	0	0	0	0	0	0	0.000138	0.000052	0	0	0.000240	0.000069	0	0	0.004779	0.000307	0	0	0.000020	0.000020	0.204369	0.001803	0.000060	0.000035	0	0	0.000053	0.000031	0.000018	0.000018	0.429881	0.002214	0	0	0.000020	0.000020	0	0	0.000040	0.000028	0.000016	0.000016	0.281169	0.002010	0.062414	0.001081	0	0	0	0	0.001916	0.000193	0	0	0.000104	0.000045	0	0	0.000020	0.000020	0.001449	0.000167	0.000882	0.000130	0.001741	0.000184	0	0	0	0	0	0	0.000024	0.000020	0	0	0	0	0.005059	0.000313	0.005387	0.000324	0	0	0	0	0	0	0	0	0	0	0	0	0.000180	0.000060	
15.8000	0.0031	0.0003	1.9383	0	0	0	0	0	0	0.000020	0.000020	0	0	0	0	0	0	0.000135	0.000050	0	0	0.000240	0.000069	0	0	0.004623	0.000301	0	0	0.000020	0.000020	0.204368	0.001803	0.000060	0.000035	0	0	0.000052	0.000031	0	0	0.429852	0.002214	0	0	0.000031	0.000023	0	0	0.000040	0.000028	0	0	0.281558	0.002011	0.062475	0.001082	0.000015	0.000015	0	0	0.001890	0.000192	0	0	0.000120	0.000049	0	0	0.000020	0.000020	0.001423	0.000167	0.000887	0.000132	0.001676	0.000180	0	0	0	0	0	0	0.000045	0.000029	0	0	0	0	0.005001	0.000311	0.005277	0.000319	0	0	0	0	0	0	0	0	0	0	0	0	0.000172	0.000056	
15.9000	0.0029	0.0002	1.9351	0	0	0	0	0	0	0.000020	0.000020	0	0	0	0	0	0	0.000169	0.000056	0	0	0.000244	0.000069	0.000009	0.000009	0.004455	0.000296	0	0	0.000020	0.000020	0.204329	0.001803	0.000060	0.000035	0	0	0.000040	0.000028	0	0	0.429857	0.002214	0	0	0.000040	0.000028	0	0	0.000049	0.000030	0	0	0.282047	0.002012	0.062580	0.001083	0.000011	0.000011	0	0	0.001709	0.000182	0	0	0.000109	0.000046	0	0	0.000020	0.000020	0.001355	0.000161	0.000934	0.000134	0.001661	0.000179	0	0	0	0	0	0	0.000051	0.000030	0	0	0	0	0.004945	0.000309	0.005133	0.000316	0	0	0	0	0	0	0	0	0	0	0	0	0.000153	0.000054	
16.0000	0.0028	0.0002	1.9325	0	0	0	0	0	0	0.000020	0.000020	0	0	0	0	0	0	0.000148	0.000052	0	0	0.000242	0.000068	0.000020	0.000020	0.004370	0.000293	0	0	0.000007	0.000007	0.204232	0.001803	0.000045	0.000029	0	0	0.000040	0.000028	0	0	0.429885	0.002214	0	0	0.000040	0.000028	0	0	0.000077	0.000039	0	0	0.282475	0.002013	0.062590	0.001083	0	0	0	0	0.001565	0.000174	0	0	0.000111	0.000046	0	0	0.000020	0.000020	0.001351	0.000161	0.001011	0.000139	0.001504	0.000171	0	0	0	0	0	0	0.000040	0.000028	0	0	0	0	0.004914	0.000309	0.005124	0.000316	0	0	0	0	0	0	0	0	0	0	0	0	0.000168	0.000057	
16.1000	0.0028	0.0002	1.9296	0	0	0	0	0	0	0.000020	0.000020	0	0	0	0	0	0	0.000211	0.000061	0	0	0.000240	0.000068	0.000020	0.000020	0.004323	0.000291	0	0	0	0	0.204131	0.001802	0.000040	0.000028	0	0	0.000029	0.000022	0	0	0.429927	0.002214	0	0	0.000040	0.000028	0	0	0.000080	0.000040	0	0	0.282949	0.002014	0.062637	0.001083	0	0	0	0	0.001523	0.000172	0	0	0.000084	0.000040	0	0	0.000020	0.000020	0.001311	0.000159	0.000978	0.000138	0.001444	0.000168	0	0	0	0	0	0	0.000040	0.000028	0	0	0	0	0.004703	0.000301	0.005061	0.000314	0	0	0.000016	0.000016	0	0	0	0	0	0	0	0	0.000173	0.000058	
16.2000	0.0027	0.0002	1.9257	0	0	0	0	0	0	0.000027	0.000021	0	0	0	0	0	0	0.000238	0.000068	0	0	0.000214	0.000064	0.000008	0.000008	0.004158	0.000286	0	0	0.000005	0.000005	0.204079	0.001802	0.000040	0.000028	0	0	0.000020	0.000020	0	0	0.429944	0.002214	0	0	0.000040	0.000028	0	0	0.000080	0.000040	0	0	0.283559	0.002015	0.062701	0.001083	0	0	0	0	0.001463	0.000169	0.000019	0.000019	0.000071	0.000036	0	0	0.000020	0.000020	0.001307	0.000158	0.000976	0.000138	0.001390	0.000165	0	0	0	0	0	0	0.000029	0.000022	0	0	0	0	0.004556	0.000296	0.004858	0.000307	0	0	0.000020	0.000020	0	0	0	0	0	0	0	0	0.000177	0.000058	
16.3000	0.0027	0.0002	1.9236	0	0	0	0	0	0	0.000020	0.000020	0	0	0	0	0	0	0.000214	0.000065	0	0	0.000211	0.000064	0	0	0.004080	0.000283	0	0	0.000020	0.000020	0.203990	0.001802	0.000040	0.000028	0	0	0.000011	0.000011	0	0	0.429947	0.002214	0	0	0.000040	0.000028	0	0	0.000095	0.000043	0	0	0.283972	0.002016	0.062661	0.001083	0	0	0	0	0.001363	0.000163	0.000020	0.000020	0.000060	0.000035	0	0	0.000029	0.000022	0.001312	0.000160	0.001123	0.000147	0.001330	0.000161	0	0	0	0	0	0	0.000005	0.000005	0	0	0	0	0.004475	0.000296	0.004787	0.000306	0	0	0.000020	0.000020	0	0	0	0	0	0	0	0	0.000174	0.000058	
16.4000	0.0026	0.0002	1.9197	0	0	0	0	0	0	0.000014	0.000014	0	0	0	0	0	0	0.000168	0.000056	0.000006	0.000006	0.000214	0.000064	0	0	0.003858	0.000275	0	0	0.000020	0.000020	0.204059	0.001802	0.000040	0.000028	0	0	0	0	0	0	0.430010	0.002214	0	0	0.000040	0.000028	0	0	0.000080	0.000040	0	0	0.284407	0.002017	0.062617	0.001083	0	0	0	0	0.001397	0.000163	0.000020	0.000020	0.000060	0.000035	0	0	0.000023	0.000020	0.001310	0.000160	0.000963	0.000136	0.001434	0.000167	0	0	0	0	0	0	0	0	0	0	0	0	0.004320	0.000289	0.004745	0.000303	0	0	0.000014	0.000014	0	0	0	0	0	0	0	0	0.000179	0.000060	
16.5000	0.0024	0.0002	1.9165	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000149	0.000053	0.000020	0.000020	0.000245	0.000069	0	0	0.003735	0.000271	0	0	0.000020	0.000020	0.204098	0.001802	0.000040	0.000028	0	0	0	0	0	0	0.429988	0.002214	0	0	0.000056	0.000032	0	0	0.000064	0.000035	0	0	0.284849	0.002018	0.062633	0.001083	0	0	0	0	0.001285	0.000158	0.000014	0.000014	0.000060	0.000035	0	0	0.000020	0.000020	0.001336	0.000162	0.000837	0.000127	0.001489	0.000170	0	0	0	0	0	0	0	0	0	0	0	0	0.004252	0.000286	0.004621	0.000299	0	0	0	0	0	0	0	0	0	0	0	0	0.000190	0.000060	
16.6000	0.0024	0.0002	1.9134	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000129	0.000050	0.000020	0.000020	0.000247	0.000069	0	0	0.003591	0.000265	0	0	0.000020	0.000020	0.204141	0.001802	0.000040	0.000028	0	0	0	0	0	0	0.430014	0.002214	0	0	0.000060	0.000035	0	0	0.000066	0.000035	0	0	0.285302	0.002019	0.062538	0.001083	0	0	0	0	0.001304	0.000158	0	0	0.000060	0.000035	0	0	0.000020	0.000020	0.001338	0.000162	0.000849	0.000128	0.001490	0.000171	0	0	0	0	0	0	0	0	0	0	0	0	0.004258	0.000286	0.004357	0.000290	0	0	0	0	0	0	0	0	0	0	0	0	0.000155	0.000055	
16.7000	0.0024	0.0002	1.9094	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000145	0.000052	0.000020	0.000020	0.000180	0.000059	0	0	0.003432	0.000259	0	0	0.000020	0.000020	0.204194	0.001802	0.000040	0.000028	0	0	0.000006	0.000006	0	0	0.430056	0.002214	0	0	0.000060	0.000035	0	0	0.000080	0.000040	0	0	0.285789	0.002020	0.062525	0.001083	0	0	0	0	0.001178	0.000151	0.000003	0.000003	0.000060	0.000035	0	0	0.000020	0.000020	0.001368	0.000163	0.000839	0.000129	0.001405	0.000166	0	0	0	0	0	0	0	0	0	0	0	0	0.004241	0.000287	0.004205	0.000287	0	0	0	0	0	0	0	0	0	0	0	0	0.000135	0.000051	
16.8000	0.0023	0.0002	1.9064	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000171	0.000058	0.000020	0.000020	0.000160	0.000057	0	0	0.003344	0.000257	0	0	0.000020	0.000020	0.204251	0.001803	0.000040	0.000028	0	0	0.000020	0.000020	0	0	0.430103	0.002214	0	0	0.000060	0.000035	0	0	0.000081	0.000040	0	0	0.286200	0.002021	0.062415	0.001081	0	0	0	0	0.001194	0.000152	0.000030	0.000022	0.000060	0.000035	0	0	0.000005	0.000005	0.001287	0.000159	0.000833	0.000127	0.001307	0.000160	0	0	0	0	0	0	0	0	0	0	0	0	0.004134	0.000282	0.004166	0.000284	0	0	0	0	0	0	0	0	0	0	0	0	0.000099	0.000042	
16.9000	0.0022	0.0002	1.9048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000175	0.000058	0.000020	0.000020	0.000184	0.000059	0	0	0.003199	0.000251	0	0	0.000020	0.000020	0.204245	0.001803	0.000040	0.000028	0	0	0.000020	0.000020	0	0	0.430108	0.002214	0	0	0.000060	0.000035	0	0	0.000115	0.000047	0	0	0.286530	0.002022	0.062373	0.001081	0	0	0	0	0.001195	0.000153	0.000040	0.000028	0.000050	0.000030	0	0	0	0	0.001304	0.000159	0.000793	0.000124	0.001218	0.000154	0	0	0	0	0	0	0	0	0	0	0	0	0.004147	0.000284	0.004030	0.000280	0	0	0	0	0	0	0	0	0	0	0	0	0.000136	0.000051	
17.0000	0.0022	0.0002	1.9018	0	0	0.000007	0.000007	0	0	0	0	0	0	0	0	0	0	0.000149	0.000054	0.000020	0.000020	0.000226	0.000066	0	0	0.003103	0.000247	0	0	0.000020	0.000020	0.204311	0.001803	0.000040	0.000028	0	0	0.000020	0.000020	0	0	0.430133	0.002214	0	0	0.000057	0.000031	0	0	0.000115	0.000047	0	0	0.286916	0.002023	0.062325	0.001081	0	0	0	0	0.001227	0.000155	0.000040	0.000028	0.000040	0.000028	0	0	0	0	0.001192	0.000152	0.000798	0.000125	0.001134	0.000150	0	0	0	0	0	0	0	0	0	0	0	0	0.004016	0.000279	0.003975	0.000278	0	0	0	0	0	0	0	0	0	0	0	0	0.000135	0.000050	
17.1000	0.0022	0.0002	1.9003	0	0	0.000020	0.000020	0	0	0	0	0	0	0	0	0	0	0.000139	0.000051	0.000020	0.000020	0.000206	0.000063	0	0	0.003047	0.000245	0	0	0.000020	0.000020	0.204160	0.001803	0.000040	0.000028	0	0	0.000020	0.000020	0	0	0.430109	0.002214	0	0	0.000060	0.000035	0	0	0.000132	0.000050	0.000012	0.000012	0.287356	0.002023	0.062337	0.001081	0	0	0	0	0.001244	0.000156	0.000028	0.000021	0.000040	0.000028	0	0	0	0	0.001150	0.000149	0.000852	0.000130	0.001131	0.000148	0	0	0	0	0	0	0	0	0	0	0	0	0.003846	0.000274	0.003872	0.000275	0	0	0	0	0	0	0	0	0	0	0	0	0.000159	0.000056	
17.2000	0.0022	0.0002	1.8978	0	0	0.000020	0.000020	0	0	0	0	0	0	0	0	0	0	0.000140	0.000049	0.000020	0.000020	0.000171	0.000057	0	0	0.002950	0.000241	0	0	0.000020	0.000020	0.204075	0.001802	0.000040	0.000028	0	0	0.000020	0.000020	0	0	0.430112	0.002214	0	0	0.000052	0.000031	0	0	0.000140	0.000053	0.000020	0.000020	0.287743	0.002024	0.062361	0.001081	0	0	0	0	0.001152	0.000149	0.000020	0.000020	0.000040	0.000028	0	0	0	0	0.001107	0.000147	0.000929	0.000135	0.001038	0.000141	0	0	0	0	0	0	0	0	0	0	0	0	0.003766	0.000270	0.003915	0.000275	0	0	0	0	0	0	0	0	0	0	0	0	0.000148	0.000054	
17.3000	0.0021	0.0002	1.8951	0	0	0.000020	0.000020	0	0	0	0	0	0	0	0	0	0	0.000089	0.000039	0.000020	0.000020	0.000196	0.000062	0	0	0.002854	0.000237	0	0	0.000020	0.000020	0.203995	0.001802	0.000040	0.000028	0	0	0.000033	0.000024	0	0	0.430142	0.002214	0	0	0.000013	0.000013	0	0	0.000140	0.000053	0.000020	0.000020	0.288165	0.002025	0.062313	0.001081	0	0	0	0	0.001092	0.000147	0.000020	0.000020	0.000040	0.000028	0	0	0	0	0.001134	0.000149	0.000957	0.000137	0.001000	0.000140	0	0	0	0	0	0	0	0	0	0	0	0	0.003663	0.000266	0.003903	0.000277	0	0	0	0	0	0	0	0	0	0	0	0	0.000133	0.000051	
17.4000	0.0021	0.0002	1.8932	0	0	0.000020	0.000020	0	0	0	0	0	0	0	0	0	0	0.000068	0.000035	0.000020	0.000020	0.000212	0.000064	0	0	0.002942	0.000239	0	0	0.000020	0.000020	0.203839	0.001801	0.000040	0.000028	0	0	0.000040	0.000028	0	0	0.430144	0.002214	0	0	0	0	0	0	0.000137	0.000052	0.000020	0.000020	0.288588	0.002026	0.062289	0.001080	0	0	0	0	0.001090	0.000147	0.000020	0.000020	0.000040	0.000028	0	0	0	0	0.001106	0.000147	0.000899	0.000133	0.001044	0.000143	0	0	0	0	0	0	0	0	0	0	0	0	0.003477	0.000259	0.003823	0.000273	0	0	0	0	0	0	0	0	0	0	0	0	0.000122	0.000046	
17.5000	0.0021	0.0002	1.8904	0	0	0.000020	0.000020	0	0	0	0	0	0	0	0	0	0	0.000024	0.000020	0.000020	0.000020	0.000220	0.000066	0	0	0.002927	0.000241	0	0	0.000020	0.000020	0.203864	0.001802	0.000040	0.000028	0	0	0.000040	0.000028	0	0	0.430142	0.002214	0	0	0	0	0	0	0.000120	0.000049	0.000008	0.000008	0.288888	0.002027	0.062303	0.001081	0	0	0	0	0.001004	0.000140	0.000037	0.000026	0.000040	0.000028	0	0	0	0	0.001075	0.000145	0.000799	0.000125	0.001042	0.000142	0	0	0	0	0	0	0.000002	0.000002	0	0	0	0	0.003491	0.000261	0.003755	0.000270	0	0	0	0	0	0	0	0	0	0	0	0	0.000118	0.000048	
17.6000	0.0021	0.0002	1.8877	0	0	0.000018	0.000018	0	0	0	0	0	0	0	0	0	0	0.000025	0.000019	0.000020	0.000020	0.000216	0.000065	0	0	0.002800	0.000235	0	0	0.000002	0.000002	0.203839	0.001801	0.000022	0.000020	0	0	0.000040	0.000028	0	0	0.430170	0.002214	0	0	0	0	0	0	0.000120	0.000049	0	0	0.289201	0.002027	0.062321	0.001081	0	0	0	0	0.001019	0.000140	0.000028	0.000021	0.000053	0.000031	0	0	0	0	0.001109	0.000147	0.000734	0.000120	0.001040	0.000142	0	0	0.000002	0.000002	0	0	0	0	0	0	0	0	0.003511	0.000261	0.003610	0.000264	0	0	0	0	0	0	0	0	0	0	0	0	0.000100	0.000045	
17.7000	0.0019	0.0002	1.8862	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000036	0.000026	0.000020	0.000020	0.000220	0.000066	0	0	0.002840	0.000237	0	0	0	0	0.203782	0.001801	0.000024	0.000020	0	0	0.000040	0.000028	0	0	0.430140	0.002214	0	0	0	0	0	0	0.000120	0.000049	0	0	0.289507	0.002028	0.062263	0.001080	0	0	0	0	0.001020	0.000143	0.000020	0.000020	0.000040	0.000028	0	0	0	0	0.001070	0.000145	0.000724	0.000119	0.000937	0.000135	0	0	0.000020	0.000020	0	0	0	0	0	0	0	0	0.003400	0.000257	0.003678	0.000268	0	0	0	0	0	0	0	0	0	0	0	0	0.000097	0.000044	
17.8000	0.0019	0.0002	1.8830	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000058	0.000031	0.000020	0.000020	0.000202	0.000063	0	0	0.002702	0.000231	0	0	0	0	0.203769	0.001801	0.000040	0.000028	0	0	0.000040	0.000028	0	0	0.430190	0.002214	0	0	0	0	0	0	0.000109	0.000046	0	0	0.289919	0.002029	0.062273	0.001080	0	0	0	0	0.000991	0.000139	0.000020	0.000020	0.000029	0.000022	0	0	0	0	0.001060	0.000144	0.000724	0.000118	0.000925	0.000135	0	0	0.000020	0.000020	0	0	0	0	0	0	0	0	0.003218	0.000249	0.003623	0.000266	0	0	0	0	0	0	0	0	0	0	0	0	0.000068	0.000036	
17.9000	0.0018	0.0002	1.8800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000104	0.000044	0.000006	0.000006	0.000199	0.000063	0	0	0.002576	0.000225	0	0	0	0	0.203753	0.001801	0.000040	0.000028	0	0	0.000040	0.000028	0	0	0.430221	0.002214	0	0	0	0	0	0	0.000100	0.000045	0.000006	0.000006	0.290288	0.002030	0.062361	0.001081	0	0	0	0	0.000935	0.000135	0.000014	0.000014	0.000020	0.000020	0	0	0	0	0.001026	0.000141	0.000715	0.000119	0.000927	0.000135	0	0	0.000020	0.000020	0	0	0	0	0	0	0	0	0.003052	0.000242	0.003517	0.000262	0	0	0	0	0	0	0	0	0	0	0	0	0.000080	0.000040	
18.0000	0.0018	0.0002	1.8776	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000111	0.000046	0	0	0.000182	0.000060	0	0	0.002539	0.000224	0	0	0	0	0.203714	0.001801	0.000057	0.000033	0	0	0.000048	0.000030	0	0	0.430215	0.002214	0	0	0	0	0	0	0.000103	0.000045	0.000020	0.000020	0.290632	0.002030	0.062451	0.001082	0	0	0	0	0.000974	0.000138	0	0	0.000020	0.000020	0	0	0	0	0.000947	0.000136	0.000691	0.000117	0.000903	0.000133	0	0	0.000020	0.000020	0	0	0	0	0	0	0	0	0.002994	0.000241	0.003282	0.000254	0	0	0	0	0	0	0	0	0	0	0	0	0.000096	0.000043	
18.1000	0.0018	0.0002	1.8756	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000105	0.000043	0	0	0.000209	0.000064	0	0	0.002425	0.000218	0	0	0	0	0.203709	0.001801	0.000060	0.000035	0	0	0.000060	0.000035	0	0	0.430235	0.002214	0	0	0	0	0	0	0.000120	0.000049	0.000020	0.000020	0.290934	0.002031	0.062501	0.001082	0	0	0	0	0.000975	0.000136	0	0	0.000020	0.000020	0	0	0	0	0.000909	0.000132	0.000668	0.000113	0.000920	0.000134	0	0	0.000020	0.000020	0	0	0	0	0	0	0	0	0.002878	0.000236	0.003116	0.000247	0	0	0	0	0.000015	0.000015	0	0	0	0	0	0	0.000101	0.000045	
18.2000	0.0018	0.0002	1.8745	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000083	0.000038	0	0	0.000230	0.000066	0	0	0.002402	0.000217	0	0	0	0	0.203637	0.001801	0.000057	0.000033	0	0	0.000060	0.000035	0	0	0.430216	0.002214	0	0	0	0	0	0	0.000127	0.000049	0.000020	0.000020	0.291231	0.002032	0.062442	0.001082	0	0	0	0	0.000867	0.000129	0	0	0.000023	0.000020	0	0	0	0	0.000945	0.000136	0.000667	0.000115	0.000928	0.000135	0	0	0.000020	0.000020	0	0	0	0	0	0	0	0	0.002760	0.000231	0.003146	0.000248	0	0	0	0	0.000020	0.000020	0	0	0	0	0	0	0.000120	0.000049	
18.3000	0.0018	0.0002	1.8735	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000080	0.000040	0	0	0.000222	0.000066	0	0	0.002389	0.000216	0	0	0	0	0.203630	0.001801	0.000021	0.000016	0	0	0.000060	0.000035	0	0	0.430193	0.002214	0	0	0	0	0	0	0.000140	0.000053	0.000020	0.000020	0.291476	0.002032	0.062321	0.001081	0	0	0	0	0.000863	0.000130	0	0	0.000059	0.000032	0	0	0	0	0.000982	0.000139	0.000641	0.000111	0.000913	0.000135	0	0	0.000020	0.000020	0	0	0	0	0	0	0	0	0.002740	0.000231	0.003093	0.000247	0	0	0	0	0.000009	0.000009	0	0	0	0	0	0	0.000127	0.000049	
18.4000	0.0017	0.0002	1.8716	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000057	0.000030	0	0	0.000210	0.000062	0	0	0.002374	0.000215	0	0	0	0	0.203583	0.001801	0	0	0	0	0.000044	0.000029	0	0	0.430165	0.002214	0	0	0	0	0	0	0.000126	0.000049	0.000020	0.000020	0.291702	0.002033	0.062401	0.001081	0	0	0	0	0.000842	0.000129	0	0	0.000061	0.000035	0	0	0	0	0.000978	0.000139	0.000626	0.000110	0.000907	0.000131	0	0	0.000020	0.000020	0	0	0	0	0	0	0	0	0.002669	0.000228	0.003068	0.000245	0	0	0	0	0	0	0	0	0	0	0	0	0.000147	0.000053	
